symbol,name,price,marketCap,volume,industry
WTW,Willis Towers Watson Public Limited Company Ordinary Shares,291.4,27450783631.0,476777,Finance
SYF,Synchrony Financial Common Stock,78.69,27352351195.0,5167774,Finance
STZ,Constellation Brands Inc. Common Stock,156.88,27200579970.0,1281616,Consumer Staples
DG,Dollar General Corporation Common Stock,123.2,27131882624.0,2391977,Consumer Discretionary
EIX,Edison International Common Stock,69.38,26704774880.0,1906027,Utilities
ROL,Rollins Inc. Common Stock,55.32,26663622850.0,3731081,Consumer Discretionary
MTD,Mettler-Toledo International Inc. Common Stock,1310.07,26526958945.0,93034,Industrials
HUM,Humana Inc. Common Stock,217.4,26217563226.0,1639410,Health Care
KHC,The Kraft Heinz Company Common Stock,21.89,25956336856.0,9251226,Consumer Staples
CINF,Cincinnati Financial Corporation Common Stock,166.27,25885944474.0,613277,Finance
AWK,American Water Works Company Inc. Common Stock,131.13,25607081349.0,1396047,Utilities
WRB,W.R. Berkley Corporation Common Stock,67.5,25278132780.0,4476681,Finance
ES,Eversource Energy (D/B/A) Common Stock,67.05,25200430382.0,1454362,Utilities
CTRA,Coterra Energy Inc. Common Stock,32.93,25002850505.0,6870657,Energy
PPG,PPG Industries Inc. Common Stock,111.67,24991595246.0,1695957,Consumer Discretionary
FOX,Fox Corporation Class B Common Stock,58.57,24915448288.0,804729,Industrials
ULTA,Ulta Beauty Inc. Common Stock,563.91,24663523023.0,576490,Consumer Discretionary
FIS,Fidelity National Information Services Inc. Common Stock,47.84,24609072434.0,4841192,Real Estate
VRSN,VeriSign Inc. Common Stock,269.83,24585750950.0,747461,Technology
DXCM,DexCom Inc. Common Stock,63.41,24468205472.0,2679740,Health Care
RF,Regions Financial Corporation Common Stock,28.21,24458545536.0,7607103,Finance
PHM,PulteGroup Inc. Common Stock,127.56,24439124730.0,3310516,Consumer Discretionary
BG,Bunge Limited Common Shares,125.77,24325006665.0,1189588,Consumer Staples
AVB,AvalonBay Communities Inc. Common Stock,171.31,23831145839.0,625942,Real Estate
KEY,KeyCorp Common Stock,22.04,23642168994.0,7535042,Finance
WSM,Williams-Sonoma Inc. Common Stock (DE),197.29,23480676307.0,1196726,Consumer Discretionary
VRSK,Verisk Analytics Inc. Common Stock,178.89,23434685885.0,2028038,Industrials
JBHT,J.B. Hunt Transport Services Inc. Common Stock,247.03,23370046623.0,1013689,Industrials
LEN,Lennar Corporation Class A Common Stock,94.45,23262874057.0,2174655,Consumer Discretionary
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),72.0,23239388592.0,5348179,Industrials
EXE,Expand Energy Corporation Common Stock,96.36,23164776334.0,3821235,Energy
EQR,Equity Residential Common Shares of Beneficial Interest,61.7,23117430162.0,2387711,Real Estate
CMS,CMS Energy Corporation Common Stock,74.98,23093589192.0,2581621,Utilities
BRO,Brown & Brown Inc. Common Stock,67.88,23049277885.0,2051275,Finance
FICO,Fair Isaac Corporation Common Stock,970.17,23014502743.0,1405069,Real Estate
ALB,Albemarle Corporation Common Stock,194.22,22895991193.0,1798088,Industrials
DRI,Darden Restaurants Inc. Common Stock,199.73,22876076149.0,1271612,Consumer Discretionary
L,Loews Corporation Common Stock,110.65,22768195784.0,552178,Finance
TSN,Tyson Foods Inc. Common Stock,64.55,22726697255.0,2415706,Consumer Staples
RL,Ralph Lauren Corporation Common Stock,375.29,22718710435.0,427332,Industrials
DGX,Quest Diagnostics Incorporated Common Stock,204.0,22579654320.0,1609707,Health Care
SBAC,SBA Communications Corporation Class A Common Stock,211.86,22470381547.0,1157186,Real Estate
NI,NiSource Inc Common Stock,46.85,22457912321.0,4417515,Utilities
LH,Labcorp Holdings Inc. Common Stock,272.62,22405832481.0,626371,Health Care
OMC,Omnicom Group Inc. Common Stock,78.11,22260488915.0,3448040,Consumer Discretionary
MRNA,Moderna Inc. Common Stock,55.6,22050229527.0,3504633,Health Care
CHD,Church & Dwight Company Inc. Common Stock,92.9,22005696233.0,1829244,Consumer Discretionary
STE,STERIS plc (Ireland) Ordinary Shares,223.55,21924671839.0,848748,Health Care
NTAP,NetApp Inc. Common Stock,111.02,21907621008.0,2149682,Technology
CPAY,Corpay Inc. Common Stock,330.7,21869849093.0,386385,Real Estate
VLTO,Veralto Corp Common Stock ,89.0,21855295413.0,1543700,Industrials
TROW,T. Rowe Price Group Inc. Common Stock,100.24,21812814514.0,1653876,Finance
EFX,Equifax Inc. Common Stock,178.66,21552577100.0,3076215,Finance
CHRW,C.H. Robinson Worldwide Inc. Common Stock,182.35,21490022811.0,1341659,Industrials
PFG,Principal Financial Group Inc Common Stock,97.43,21109890947.0,1605970,Finance
SW,Smurfit WestRock plc Ordinary Shares,39.69,20807630742.0,5159737,Consumer Discretionary
TSCO,Tractor Supply Company Common Stock,38.96,20493205993.0,14155353,Consumer Discretionary
FSLR,First Solar Inc. Common Stock,188.71,20277032920.0,1966633,Technology
DLTR,Dollar Tree Inc. Common Stock,101.97,20118499187.0,3196882,Consumer Discretionary
SNA,Snap-On Incorporated Common Stock,382.38,19905686816.0,599195,Consumer Discretionary
WST,West Pharmaceutical Services Inc. Common Stock,274.41,19779914600.0,1007651,Health Care
EXPD,Expeditors International of Washington Inc. Common Stock,148.44,19740145999.0,760511,Industrials
GPN,Global Payments Inc. Common Stock,71.62,19712904591.0,2118220,Real Estate
LUV,Southwest Airlines Company Common Stock,39.35,19323830684.0,9486620,Consumer Discretionary
INCY,Incyte Corp. Common Stock,96.74,19252661376.0,1012609,Health Care
CNC,Centene Corporation Common Stock,38.93,19144703152.0,4507715,Health Care
LDOS,Leidos Holdings Inc. Common Stock,150.71,19007260207.0,879780,Technology
DD,DuPont de Nemours Inc. Common Stock,45.98,18845099427.0,3208375,Industrials
CF,CF Industries Holdings Inc. Common Stock,122.46,18811868508.0,2603766,Industrials
GIS,General Mills Inc. Common Stock,35.19,18780242061.0,6546898,Consumer Staples
HPQ,HP Inc. Common Stock,20.44,18759522375.0,17615850,Technology
BR,Broadridge Financial Solutions Inc. Common Stock,160.64,18754513578.0,795669,Real Estate
FTV,Fortive Corporation Common Stock ,60.86,18736310303.0,2591492,Industrials
AMCR,Amcor plc Ordinary Shares,40.27,18606579936.0,3011511,Consumer Discretionary
NVR,NVR Inc. Common Stock,6610.77,18365505742.0,37372,Consumer Discretionary
EVRG,Evergy Inc. Common Stock,79.64,18339829626.0,1593629,Utilities
CDW,CDW Corporation Common Stock,142.44,18333150570.0,1562400,Technology
LNT,Alliant Energy Corporation Common Stock,70.96,18327299234.0,1852368,Utilities
PKG,Packaging Corporation of America Common Stock,205.24,18272097279.0,945154,Consumer Discretionary
IFF,International Flavors & Fragrances Inc. Common Stock,71.17,18182332750.0,975520,Industrials
LULU,lululemon athletica inc. Common Stock,163.45,18058392575.0,2468542,Consumer Discretionary
ZBH,Zimmer Biomet Holdings Inc. Common Stock,93.04,18009667389.0,1527202,Health Care
WY,Weyerhaeuser Company Common Stock,24.77,17860225425.0,2947216,Real Estate
IP,International Paper Company Common Stock,33.33,17647775413.0,8044098,Basic Materials
FFIV,F5 Inc. Common Stock,311.18,17587667372.0,536859,Telecommunications
SMCI,Super Micro Computer Inc. Common Stock,29.18,17478511509.0,24763024,Technology
EG,Everest Group Ltd. Common Stock,345.0,17160339675.0,331053,Finance
NWS,News Corporation Class B Common Stock,30.74,17072321564.0,673389,Consumer Discretionary
LII,Lennox International Inc. Common Stock,489.76,17034495365.0,365559,Industrials
VTRS,Viatris Inc. Common Stock,14.52,16907391599.0,8878692,Health Care
PTC,PTC Inc. Common Stock,140.6,16730853910.0,893323,Technology
BALL,Ball Corporation Common Stock,62.67,16679812145.0,2803136,Industrials
CSGP,CoStar Group Inc. Common Stock,38.77,16275386280.0,4509536,Real Estate
ESS,Essex Property Trust Inc. Common Stock,252.19,16260487163.0,306592,Real Estate
INVH,Invitation Homes Inc. Common Stock,26.68,16258420961.0,3414898,Finance
TRMB,Trimble Inc. Common Stock,69.09,16035010425.0,1121616,Industrials
KIM,Kimco Realty Corporation (HC) Common Stock,23.57,15895683707.0,2673180,Real Estate
NDSN,Nordson Corporation Common Stock,279.45,15588726461.0,224320,Industrials
TXT,Textron Inc. Common Stock,89.46,15580571614.0,1462199,Industrials
GPC,Genuine Parts Company Common Stock,111.74,15545504348.0,2483486,Consumer Discretionary
DECK,Deckers Outdoor Corporation Common Stock,107.69,15286592377.0,1609682,Consumer Discretionary
IEX,IDEX Corporation Common Stock,203.63,15109878696.0,356163,Industrials
MAS,Masco Corporation Common Stock,73.96,15007480611.0,8456441,Industrials
J,Jacobs Solutions Inc. Common Stock,127.55,14980328243.0,1135658,Industrials
NWSA,News Corporation Class A Common Stock,26.65,14800825299.0,3005401,Consumer Discretionary
TYL,Tyler Technologies Inc. Common Stock,346.38,14705112606.0,372594,Technology
MAA,Mid-America Apartment Communities Inc. Common Stock,124.59,14495751969.0,569178,Real Estate
PNR,Pentair plc. Ordinary Share,89.6,14479610880.0,1374309,Industrials
REG,Regency Centers Corporation Common Stock,79.0,14463586151.0,1352982,Real Estate
HII,Huntington Ingalls Industries Inc. Common Stock,366.88,14446696496.0,521566,Industrials
HST,Host Hotels & Resorts Inc. Common Stock,20.85,14330899284.0,5110127,Real Estate
BEN,Franklin Resources Inc. Common Stock,27.49,14315787186.0,3128099,Finance
AKAM,Akamai Technologies Inc. Common Stock,97.11,14296830191.0,2785713,Real Estate
ALGN,Align Technology Inc. Common Stock,196.05,14040566764.0,922311,Health Care
MKC,McCormick & Company Incorporated Common Stock,51.47,13831274206.0,3358393,Consumer Staples
APA,APA Corporation Common Stock,38.06,13450419757.0,4179144,Energy
PODD,Insulet Corporation Common Stock,193.62,13410840305.0,764194,Health Care
BBY,Best Buy Co. Inc. Common Stock,63.53,13284922017.0,4837617,Consumer Discretionary
PSKY,Paramount Skydance Corporation Class B Common Stock,11.8,13118545086.0,5346212,Industrials
COO,The Cooper Companies Inc. Common Stock,66.92,13057055514.0,2223520,Health Care
APTV,Aptiv PLC Ordinary Shares,60.86,12971781040.0,2658048,Consumer Discretionary
AVY,Avery Dennison Corporation Common Stock,167.05,12848990029.0,518243,Consumer Discretionary
HAS,Hasbro Inc. Common Stock,90.61,12828207521.0,1987894,Consumer Discretionary
GNRC,Generac Holdlings Inc. Common Stock,213.69,12538437472.0,497985,Consumer Discretionary
ALLE,Allegion plc Ordinary Shares,144.93,12454668972.0,858320,Consumer Discretionary
DPZ,Domino's Pizza Inc Common Stock,365.93,12305822279.0,543049,Consumer Discretionary
PNW,Pinnacle West Capital Corporation Common Stock,100.8,12199385722.0,1018207,Utilities
GEN,Gen Digital Inc. Common Stock,19.99,12107218842.0,4654373,Technology
SOLV,Solventum Corporation Common Stock,69.11,11984037104.0,629059,Health Care
GL,Globe Life Inc. Common Stock,151.25,11865295393.0,568980,Finance
HRL,Hormel Foods Corporation Common Stock,21.43,11792590556.0,4069619,Consumer Staples
GDDY,GoDaddy Inc. Class A Common Stock,88.4,11788503943.0,1502755,Technology
SWK,Stanley Black & Decker Inc. Common Stock,75.7,11739515728.0,2761583,Consumer Discretionary
CLX,Clorox Company (The) Common Stock,96.85,11710313932.0,2426749,Consumer Discretionary
ERIE,Erie Indemnity Company Class A Common Stock,250.0,11547902500.0,169186,Finance
AIZ,Assurant Inc. Common Stock,229.07,11385905108.0,366760,Finance
DOC,Healthpeak Properties Inc. Common Stock,16.33,11353541258.0,6622099,Real Estate
IVZ,Invesco Ltd Common Stock,25.56,11331280338.0,5449559,Finance
JKHY,Jack Henry & Associates Inc. Common Stock,155.88,11249449324.0,897364,Technology
UDR,UDR Inc. Common Stock,34.51,11246602665.0,2793085,Real Estate
ZBRA,Zebra Technologies Corporation Class A Common Stock,231.1,11176598709.0,706925,Industrials
WYNN,Wynn Resorts Limited Common stock,106.64,11095187749.0,971049,Consumer Discretionary
TTD,The Trade Desk Inc. Class A Common Stock,23.56,11075503438.0,11881339,Technology
UHS,Universal Health Services Inc. Common Stock,180.72,11029292444.0,451066,Health Care
CPT,Camden Property Trust Common Stock,101.48,10627646336.0,1110330,Real Estate
IT,Gartner Inc. Common Stock,157.09,10605175904.0,849180,Consumer Discretionary
RVTY,Revvity Inc. Common Stock,94.28,10540817670.0,1097626,Industrials
AES,The AES Corporation Common Stock,14.45,10303884952.0,7434110,Utilities
DVA,DaVita Inc. Common Stock,152.42,10181656000.0,540556,Health Care
SJM,The J.M. Smucker Company Common Stock,94.99,10130523822.0,1393246,Consumer Staples
MGM,MGM Resorts International Common Stock,39.24,10039422311.0,3001295,Consumer Discretionary
BLDR,Builders FirstSource Inc. Common Stock,90.63,10024512521.0,1512831,Consumer Discretionary
FRT,Federal Realty Investment Trust Common Stock,110.13,9513933898.0,463872,Real Estate
BAX,Baxter International Inc. Common Stock,18.31,9429650000.0,4560723,Health Care
SWKS,Skyworks Solutions Inc. Common Stock,61.77,9290572628.0,2726098,Technology
BXP,BXP Inc. Common Stock,58.29,9249221825.0,1645754,Real Estate
TECH,Bio-Techne Corp Common Stock,58.58,9165033845.0,1132809,Health Care
CRL,Charles River Laboratories International Inc. Common Stock,184.8,9118394208.0,865999,Health Care
HSIC,Henry Schein Inc. Common Stock,78.11,8962970264.0,1031228,Health Care
AOS,A.O. Smith Corporation Common Stock,64.81,8962569521.0,1372608,Consumer Discretionary
FDS,FactSet Research Systems Inc. Common Stock,242.72,8842563145.0,716182,Technology
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,19.03,8669033548.0,16350316,Consumer Discretionary
POOL,Pool Corporation Common Stock,234.22,8596010784.0,1091038,Consumer Discretionary
ARE,Alexandria Real Estate Equities Inc. Common Stock,46.65,8076378375.0,1655616,Real Estate
TAP,Molson Coors Beverage Company Class B Common Stock,42.7,8026544755.0,2947114,Consumer Staples
MOS,Mosaic Company (The) Common Stock,24.52,7793599711.0,6494792,Industrials
CAG,ConAgra Brands Inc. Common Stock,14.53,6951691877.0,12271131,Consumer Staples
EPAM,EPAM Systems Inc. Common Stock,129.12,6771609565.0,1216399,Technology
CPB,The Campbell's Company Common Stock,20.82,6207409880.0,7239286,Consumer Staples
BF/B,Brown Forman Corporation,28.53,,2490218,
